gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN15875_c0_g1	1998.0907752311	-0.0300054653164867	0.0616320122533469	-0.486848704422388	0.626365552403066	0.766057830738135
TRINITY_DN15876_c0_g1	1190.78303369737	-0.0937287235568715	0.0842925707600586	-1.11194524869426	0.266161691920781	0.435746124930688
TRINITY_DN15877_c0_g1	63.7032774896639	0.185132796704131	0.281266291657383	0.65821181632972	0.510402032981906	0.673254916728295
TRINITY_DN15878_c0_g1	17.313000760436	-0.82058351564589	0.627106555763224	-1.30852326148495	0.190695890010406	NA
TRINITY_DN15879_c0_g1	113.741959766758	0.482980920939644	0.235623711009188	2.04979761532069	0.0403841844228308	0.103637770118471
TRINITY_DN1588_c0_g1	3488.32482884269	0.361768833883898	0.0510774015872412	7.08275720067688	1.41314147431277e-12	2.91036001574712e-11
TRINITY_DN15880_c0_g1	354.663752247486	-0.168705064592855	0.124272186291341	-1.35754483466917	0.174608157700528	0.322353521908667
TRINITY_DN15881_c0_g1	680.612497884183	0.0966012302747317	0.10258474397793	0.941672480027966	0.346360348842993	0.522821374430994
TRINITY_DN15882_c0_g1	2299.790591999	0.145944121397765	0.0630429860398745	2.31499379336912	0.020613271740222	0.0600580918297176
TRINITY_DN15883_c0_g1	934.051338076228	-0.229102660476965	0.0875116138895294	-2.61796863632493	0.0088454934812521	0.0298610057506635
TRINITY_DN15884_c0_g1	224.787536638739	0.372842984626209	0.165985240867051	2.2462417904062	0.024688524786433	0.0693497887259353
TRINITY_DN15885_c0_g1	10663.2943082506	0.109054837908835	0.0441252207137225	2.47148538058009	0.0134553052699247	0.0423202995203048
TRINITY_DN15886_c0_g1	416.917687550007	-0.330278129544703	0.116227930280891	-2.84164166690839	0.00448819063390146	0.0169294701194942
TRINITY_DN15887_c0_g1	71.1268922865164	-0.196591043852856	0.261867586290418	-0.750726909877391	0.452817024563126	0.622666649513848
TRINITY_DN15889_c0_g1	28.5536882512923	-0.538131432778692	0.426721051616644	-1.2610848017457	0.207278295739392	0.36456999446053
TRINITY_DN1589_c0_g1	12429.0915626061	-0.116770095469687	0.0442111164527442	-2.64119309437704	0.00826146191586492	0.0282161370391341
TRINITY_DN15891_c0_g1	8776.52608479337	0.373018861507929	0.0479933757344597	7.77229890166066	7.70743093457232e-15	2.00117663187586e-13
TRINITY_DN15892_c0_g1	428.273887150785	0.117520116145562	0.125283385884313	0.938034323673854	0.348226771221282	0.524525680500676
TRINITY_DN15893_c0_g1	1421.41623010893	0.19019029678643	0.0674108351486242	2.82136093355182	0.00478203660343491	0.0178286368810746
TRINITY_DN15894_c0_g1	1149.82653272128	-0.58533007956975	0.0732597010890394	-7.98979617536718	1.35162033226918e-15	3.75450092296995e-14
