gene_id	response_group	interaction_vs_self_padj	interaction_vs_self_lfc	interaction_vs_onu_padj	interaction_vs_onu_lfc	onu_vs_self_padj	onu_vs_self_lfc	sig_reaction_vs_noncontact	sig_reaction_vs_control	sig_control_vs_noncontact	n_significant	mean_noncontact	mean_control	mean_reaction	expression_range	maximum_abs_lfc	minimum_relevant_padj	significance_score	selection_score
gene_5351	Multi-region differential response	1.08148610309293e-53	-1.3344823360555926	1.29165920540886e-10	0.5671691448764468	2.91953163117971e-110	-1.9106006526714177	TRUE	TRUE	TRUE	3	13.588852553125653	11.75210260313097	12.293926205116426	1.836749949994683	1.9106006526714177	2.91953163117971e-110	109.5346868150959	115.19263807043342
gene_5352	Multi-region differential response	1.33905905512319e-6	0.6337927468583497	2.6298199536787e-5	-0.5231987950559494	8.87196761237043e-21	1.1756979357037145	TRUE	TRUE	TRUE	3	9.287879167222924	10.178414061214657	9.759987262468927	0.8905348939917328	1.1756979357037145	8.87196761237043e-21	20.051980052273063	23.293910817672227
gene_5353	Non-contact specific	6.78796717985676e-8	0.7240599225034609	0.0669938702608211	0.2340934607580966	2.4376887429755e-4	0.4767218004848867	TRUE	FALSE	TRUE	2	8.731283127148261	9.006129810460324	9.158343855083258	0.4270607279349967	0.7240599225034609	6.78796717985676e-8	7.168260266183702	9.043440839125621
gene_5354	NA	0.391536546466465	0.12912288031681907	0.162293895691653	-0.1960151521481437	0.0189534740837435	0.32766566662691876	FALSE	FALSE	TRUE	1	10.87680430884883	11.20096185318929	11.01327996253362	0.3241575443404585	0.32766566662691876	0.0189534740837435	1.722311174238639	2.701800051832935
gene_5355	Non-contact specific	0.0253241320042153	-0.31961708083373025	0.784901499343188	0.04478002941062695	0.0083137219324404	-0.3628404897336517	TRUE	FALSE	TRUE	2	9.444184934507616	9.187108309721093	9.217940742992395	0.2570766247865226	0.3628404897336517	0.0083137219324404	2.080204505356179	3.062962109610005
gene_5356	NA	0.134273850118745	-0.3778377256601507	0.632031693631165	-0.123215922306743	0.358568576481553	-0.2267078721895147	FALSE	FALSE	FALSE	0	8.77425345470849	8.625569285407384	8.558121414009253	0.21613204069923597	0.3778377256601507	0.134273850118745	0.8720085581051135	1.843816050124651
gene_5357	NA	0.340047461512252	0.1280224517932897	0.550170257545409	0.0829840635384559	0.775658566053658	0.04537370706275846	FALSE	FALSE	FALSE	0	11.73570183309209	11.770149395669383	11.861934239094648	0.1262324060025577	0.1280224517932897	0.340047461512252	0.4684604628567258	0.8507377724458629
gene_5358	Reaction-zone specific	0.00299998750739114	1.045803897829276	0.0215239253909895	0.7550984028972719	0.587528670733525	0.16750431473870123	TRUE	TRUE	FALSE	2	8.338602598889295	8.477588864785078	8.991365127192434	0.6527625283031391	1.045803897829276	0.00299998750739114	2.522880553774467	5.267250877736158
gene_5359	Reaction-zone specific	0.0176160633622179	0.3225928101657884	1.0136641556356e-4	0.5089613713224369	0.199130292334452	-0.18194554242946692	TRUE	TRUE	FALSE	2	9.942631216727152	9.789843257505346	10.206019122933899	0.4161758654285528	0.5089613713224369	1.0136641556356e-4	3.994105910400871	5.428204518474297
gene_5360	Multi-region differential response	1.6271178763030098e-22	0.6505948049730116	1.37619888906451e-8	0.3735896826680341	6.04271979463449e-5	0.27327328194835226	TRUE	TRUE	TRUE	3	11.283625549256316	11.537202710733359	11.887087636538453	0.6034620872821375	0.6505948049730116	1.6271178763030098e-22	21.78858098352684	23.693232680754996
gene_5361	NA	0.0559050644057972	0.4045035341393828	0.846118001847944	0.04329639044419268	0.0886347246209896	0.3461065238407591	FALSE	FALSE	FALSE	0	8.3680687906227	8.547712169800679	8.571424359140774	0.20335556851807368	0.4045035341393828	0.0559050644057972	1.2525488478583762	2.264911484655215
gene_5362	Plate-wide response	0.584885584714426	0.11618913926320724	0.0350635038171585	-0.37470713101436104	0.00543317576678774	0.4938294165739264	FALSE	TRUE	TRUE	2	8.317175414876065	8.556947853854338	8.366272606196478	0.23977243897827272	0.4938294165739264	0.00543317576678774	2.2649462450286264	3.492377517154752
gene_5363	NA	0.0640012114381991	-0.1683854012195512	0.0451216382607232	-0.175607665074276	0.942297769600085	0.00786049779554727	FALSE	TRUE	FALSE	1	10.384307946198028	10.393732513788036	10.246204044501136	0.14752846928690033	0.175607665074276	0.0451216382607232	1.3456151405256975	1.84435893996115
gene_5364	Reaction-zone specific	1.67200305712471e-7	0.708737001340507	8.90374378698895e-7	0.6487507933717238	0.755900886670569	0.05130575296729265	TRUE	TRUE	FALSE	2	9.697169336538838	9.731278228661147	10.260268484049103	0.5630991475102647	0.708737001340507	1.67200305712471e-7	6.776762932823331	8.75733608301461
gene_5365	Non-contact specific	1.1551309107054902e-9	2.450539498662822	0.107993507473454	0.5220359134199021	2.49991358293495e-5	1.6662683587486855	TRUE	FALSE	TRUE	2	10.233781284290822	11.86505982868663	12.612764159603861	2.3789828753130386	2.450539498662822	1.1551309107054902e-9	8.937368794494537	16.217430667133222
gene_5366	NA	0.116635078902559	-0.1794561770754824	0.00314555398922516	-0.31281521384815664	0.24057846630897	0.13293318374796584	FALSE	TRUE	FALSE	1	9.688163700645271	9.786595772887278	9.549837468232958	0.23675830465431957	0.31281521384815664	0.00314555398922516	2.502302856331352	3.3646915886819846
gene_5367	Reaction-zone specific	0.0174540976921364	0.531214257994288	0.00878190954730716	0.5776588862738483	0.845752716890956	-0.05179890980092439	TRUE	TRUE	FALSE	2	10.117691239363504	10.087729258758694	10.630322786328165	0.5425935275694709	0.5776588862738483	0.00878190954730716	2.0564110403935167	3.7543223405106843
gene_5368	Non-contact specific	1.19186452550671e-5	0.4573582726642329	0.0724683954731331	0.1936063707710364	0.016691303715355	0.25718237669899596	TRUE	FALSE	TRUE	2	10.794056033928623	11.023617287311438	11.20465119754647	0.4105951636178471	0.4573582726642329	1.19186452550671e-5	4.923773106314377	6.249084815260689
gene_5369	Multi-region differential response	7.713744079011439e-40	0.9483321728547924	4.73539876255511e-20	0.6463652404997445	6.4257665548299e-5	0.29666540742407105	TRUE	TRUE	TRUE	3	11.299262001095585	11.573344571498446	12.182022622449885	0.8827606213543007	0.9483321728547924	7.713744079011439e-40	39.11273477393729	41.89215974100117
gene_5370	NA	0.172351189995021	0.5440984441781598	0.329032177698977	0.3180442726116252	0.714650903817962	0.11324754711998072	FALSE	FALSE	FALSE	0	7.3817782368490965	7.450614387984564	7.569461446552591	0.1876832097034944	0.5440984441781598	0.172351189995021	0.763585713668932	2.039465811728746
gene_5371	Non-contact specific	3.418514838529e-4	-1.0504400251562918	0.387072770234881	0.23742833686455764	8.37517343980806e-7	-1.3795006396307674	TRUE	FALSE	TRUE	2	8.189714692926767	7.734580835611971	7.8053444372719545	0.45513385731479605	1.3795006396307674	8.37517343980806e-7	6.077006190479578	9.291141327055907
gene_5372	NA	0.9860612550893	-0.00746803218249661	0.0999313182595367	-0.5224471348985884	0.107821037788628	0.5029632348380981	FALSE	FALSE	FALSE	0	7.579780809844685	7.728638510332772	7.567290246250715	0.16134826408205694	0.5224471348985884	0.0999313182595367	1.0002983834881272	2.206540917367361
gene_5373	NA	0.731062099063987	0.06315263520050979	0.991739912445199	-0.00211883440361581	0.734110944821182	0.06353685244457477	FALSE	FALSE	FALSE	0	9.321679380328325	9.367831265896095	9.363818641503281	0.04615188556777028	0.06353685244457477	0.731062099063987	0.13604573092811184	0.30927132138503166
gene_5374	Multi-region differential response	1.28072689013075e-17	0.6022636879378468	1.2192493024382e-7	0.37020903333017063	0.00165363934036297	0.2300440905276087	TRUE	TRUE	TRUE	3	11.22638253187373	11.435029317944096	11.781358109042754	0.5549755771690243	0.6022636879378468	1.28072689013075e-17	16.892543471937465	18.65204642498218
gene_5375	Reaction-zone specific	0.026807996881476	0.4364739475866535	0.0270751660881802	0.429950613857421	0.991472044122436	-0.00206935024742109	TRUE	TRUE	FALSE	2	11.228909387898534	11.253156859359791	11.695392290144515	0.4664829022459802	0.4364739475866535	0.026807996881476	1.5717356356934447	2.911166433112732
gene_5376	Plate-wide response	0.269576711412073	-0.2299626963211739	0.00134776356099519	0.6327282847422945	7.44167260760484e-6	-0.8842828911365732	FALSE	TRUE	TRUE	2	9.639930329365384	9.00667038569925	9.454512274899203	0.6332599436661344	0.8842828911365732	7.44167260760484e-6	5.128329440447011	7.530155166386292
gene_5377	Reaction-zone specific	4.241058544872e-4	0.6446711057685846	3.7417726304292e-4	0.6484913922509561	0.964371040999853	-0.00956856682020634	TRUE	TRUE	FALSE	2	11.18634421669031	11.192709739482313	11.835866663008515	0.6495224463182048	0.6484913922509561	3.7417726304292e-4	3.42692260602629	5.373427836846407
gene_5378	NA	0.378268836870823	0.17708692490709638	0.1366507154124	0.28098702772716566	0.619091495493706	-0.10401097619564575	FALSE	FALSE	FALSE	0	9.743453608377559	9.661602638189985	9.899540245863378	0.237937607673393	0.28098702772716566	0.1366507154124	0.8643880902878642	1.6642997534155886
gene_5379	Reaction-zone specific	1.1506500283741e-6	1.0556251447419294	3.2728524180009e-4	0.7599784605064664	0.270052052490639	0.24236163227286311	TRUE	TRUE	FALSE	2	9.070156647816809	9.25924196243891	9.842392565740024	0.772235917923215	1.0556251447419294	1.1506500283741e-6	5.939056747488969	8.822542954896043
gene_5380	Non-contact specific	3.918326181089761e-15	0.9523843349946308	0.872128285648692	0.02364645841698129	7.0537935531119e-15	0.9255629457035116	TRUE	FALSE	TRUE	2	9.509859885483682	10.22568479994475	10.248228166257263	0.7383682807735816	0.9523843349946308	3.918326181089761e-15	14.406899413989308	17.050036364752152
gene_5381	Plate-wide response	0.649864193241768	-0.07003580433951484	2.2670916830005e-4	-0.4765100855109426	0.00179710885730091	0.4036093993740138	FALSE	TRUE	TRUE	2	9.277309437593772	9.582553557800352	9.243334323468966	0.33921923433138623	0.4765100855109426	2.2670916830005e-4	3.6445309163022137	4.9367703216554855
gene_5382	Plate-wide response	0.177148652824234	0.2762336951045256	0.0268258023223529	-0.39908515227052777	1.5557371126051e-4	0.6922978101472562	FALSE	TRUE	TRUE	2	8.1807243507639	8.504057365770787	8.306258118888984	0.32333301500688805	0.6922978101472562	1.5557371126051e-4	3.8080637879315833	5.5159924232329836
gene_5383	NA	0.0721565633744477	0.7974096415281965	0.481364251836347	0.1885707319462521	0.27039908954549	0.26512097341315466	FALSE	FALSE	FALSE	0	7.134812820019776	7.2646591379878735	7.357141695467265	0.2223288754474888	0.7974096415281965	0.0721565633744477	1.1417241592667695	2.958872317770651
gene_5384	NA	0.200238412657585	-0.26084293758396127	0.194932307241249	-0.24729975910729476	0.966339985338757	-0.00916819083503711	FALSE	FALSE	FALSE	0	8.343824526830058	8.342216966668973	8.226921817066156	0.11690270976390238	0.26084293758396127	0.194932307241249	0.7101161768196345	1.3487047617514594
gene_5385	Non-contact specific	3.12529987545175e-35	-2.0238510745894756	0.205818959102679	0.21859819511869144	4.73744208748547e-46	-2.2655365538434316	TRUE	FALSE	TRUE	2	10.824592537987437	9.103021888683422	9.258099588298451	1.7215706493040148	2.2655365538434316	4.73744208748547e-46	45.32445608599257	51.57709984298345
gene_5386	Multi-region differential response	5.91648414049965e-6	0.775013791555448	3.164802852727629e-16	1.3890062900650393	8.7905680100151e-4	-0.5716592309445756	TRUE	TRUE	TRUE	3	9.884447798248997	9.447095167588673	10.540659658942683	1.0935644913540106	1.3890062900650393	3.164802852727629e-16	15.499653338613214	19.371230410097304
gene_5387	NA	0.684953434314422	-0.06875377565872408	0.609523661905734	-0.08324679948421604	0.931531469805672	0.01557944582155615	FALSE	FALSE	FALSE	0	9.238282448388778	9.245825793764137	9.18553026907706	0.06029552468707777	0.08324679948421604	0.609523661905734	0.2150094302660658	0.44179855392157563
gene_5388	Multi-region differential response	6.53942757073838e-22	1.4745412865726248	2.8365634232702e-4	0.5004875619203734	3.36242131296435e-10	0.9434937590741128	TRUE	TRUE	TRUE	3	8.464512298234169	8.974040646226667	9.300072811700243	0.8355605134660742	1.4745412865726248	6.53942757073838e-22	21.184460266010596	24.96910335262192
gene_5389	Multi-region differential response	9.71248130288203e-17	1.1078734149195084	1.59637527903506e-7	0.6898289356507749	0.00407439352603447	0.397840858586116	TRUE	TRUE	TRUE	3	10.173158822810397	10.510723889044344	11.130351353884196	0.9571925310737992	1.1078734149195084	9.71248130288203e-17	16.01266980423355	19.185609165146367
gene_5390	Reaction-zone specific	0.00645823287345432	0.4526360554862028	1.44346129193016e-6	0.7848967055834211	0.0635235994120279	-0.312287323149922	TRUE	TRUE	FALSE	2	9.938705713574745	9.678015491270024	10.320743491262984	0.6427279999929603	0.7848967055834211	1.44346129193016e-6	5.8405948577316735	8.053116268891475
gene_5391	Reaction-zone specific	7.572542302772569e-11	-1.2262400704933836	2.33341974414191e-6	-0.867077149119931	0.060467345506649	-0.3215730796558579	TRUE	TRUE	FALSE	2	8.834601540025131	8.658863146722423	8.237901552883612	0.5966999871415197	1.2262400704933836	7.572542302772569e-11	10.120758291873036	13.169938420001323
gene_5392	Non-contact specific	2.6992520812134496e-19	0.7100255165657804	0.393087995625382	0.07667807286913307	6.86262155820431e-16	0.6318926689592849	TRUE	FALSE	TRUE	2	11.091977634588016	11.676723759176454	11.74877342851145	0.6567957939234343	0.7100255165657804	2.6992520812134496e-19	18.568756555099718	20.64560338215471
gene_5393	NA	0.662448328888107	0.08421865452627773	0.591873840341003	-0.09954168334503496	0.314241278529817	0.1804660852515916	FALSE	FALSE	FALSE	0	9.395263700206318	9.526149429010285	9.456105115639705	0.13088572880396754	0.1804660852515916	0.314241278529817	0.5027367669083083	0.994554666215459
gene_5394	NA	0.0456327495642226	-0.26285471247433945	0.239851390307195	-0.1566811718232023	0.462250212799402	-0.1019665518461884	TRUE	FALSE	FALSE	1	9.688442052336722	9.607600455159384	9.489619466309366	0.19882258602735625	0.26285471247433945	0.0456327495642226	1.3407233623780423	2.0652553733540775
gene_5395	NA	0.0406087672397336	0.4742115947389197	0.168692469581736	0.3131403788502069	0.593125011241883	0.13137742947133313	TRUE	FALSE	FALSE	1	9.758164697305286	9.89344920644704	10.187980060594631	0.4298153632893449	0.4742115947389197	0.0406087672397336	1.3913801941865798	2.769618746953764
gene_5396	Non-contact specific	0.00749828735532127	0.37725353179784826	0.880705229302544	-0.02394765879781883	0.00316071897035866	0.3977776769663159	TRUE	FALSE	TRUE	2	8.94437793497926	9.200368039738063	9.184696986229497	0.2559901047588031	0.3977776769663159	0.00316071897035866	2.5002141169564456	3.5517595756478806
gene_5397	Reaction-zone specific	1.95057247386079e-8	0.8405505168716235	5.68498749496908e-6	0.6813542725896607	0.389626455388331	0.1446687358074309	TRUE	TRUE	FALSE	2	11.685073371376017	11.843848666832272	12.513866997072451	0.8287936256964343	0.8405505168716235	1.95057247386079e-8	7.709837908765117	10.219732568204797
gene_5398	Plate-wide response	0.677916105510173	0.08320723863394525	0.0207322255573865	-0.3991959025773027	0.00509214318835058	0.4838846858414359	FALSE	TRUE	TRUE	2	9.065455003390415	9.407931061030027	9.129956728137982	0.34247605763961175	0.4838846858414359	0.00509214318835058	2.293099392717478	3.6033448220399613
gene_5399	NA	0.016117050955735	0.25522918443357945	0.606412900046432	0.06131551342731564	0.0834551351411583	0.190346330455062	TRUE	FALSE	FALSE	1	12.637620894671995	12.830361901598353	12.895895884038488	0.25827498936649285	0.25522918443357945	0.016117050955735	1.7927144210184003	2.561447779252052
gene_5400	NA	0.0243861587183083	-0.7070551125660717	0.297927108969994	-0.29698597194948967	0.236774540865863	-0.32607490120384325	TRUE	FALSE	FALSE	1	7.959289855094752	7.8339684029787175	7.718680157340752	0.24060969775400043	0.7070551125660717	0.0243861587183083	1.612856603902158	3.267576526788302
gene_5401	Reaction-zone specific	3.54684774012722e-8	-1.096981679144455	3.17748118965642e-6	-0.907900256768812	0.416739307597764	-0.1608692327190698	TRUE	TRUE	FALSE	2	8.978613429213121	8.872885261852963	8.392114050652102	0.5864993785610189	1.096981679144455	3.54684774012722e-8	7.45015745461852	10.230620191468448
gene_5402	NA	0.524937859004953	-0.08348863552217992	0.422594093492838	0.1033787306097662	0.13729293660167	-0.1849244919173173	FALSE	FALSE	FALSE	0	12.345244862952418	12.164155495942882	12.271302846761104	0.1810893670095357	0.1849244919173173	0.13729293660167	0.8623518056170476	1.413290156461218
gene_5403	NA	0.301754329812456	0.1665771225102758	0.657709808143329	0.06008205097894457	0.594561030262628	0.07818272348861609	FALSE	FALSE	FALSE	0	7.009684681601915	7.101905387150946	7.147145299992487	0.13746061839057155	0.1665771225102758	0.301754329812456	0.5203464895813459	0.990961352992469
gene_5404	Reaction-zone specific	0.00415201295409117	1.474965080476453	0.0176732735242735	1.0176946124215138	0.557705614439265	0.1848119120622491	TRUE	TRUE	FALSE	2	7.385857894224358	7.435560021250001	7.713522777664881	0.3276648834405229	1.474965080476453	0.00415201295409117	2.381741300178496	5.6593363445719245
gene_5405	Multi-region differential response	4.7806584910061e-102	3.85720797802819	2.59768224622056e-31	1.455286346602886	1.59698378986964e-39	2.3757428136752377	TRUE	TRUE	TRUE	3	7.895405050959442	8.908975928593675	9.90386538409106	2.0084603331316186	3.85720797802819	4.7806584910061e-102	101.32051227926362	111.04338856845163
gene_5406	NA	0.807923531020897	0.02740508122547277	0.146320873710104	0.14436953864660243	0.260052075375894	-0.11666616243086164	FALSE	FALSE	FALSE	0	12.277933854622589	12.16254871392702	12.306914157511049	0.1443654435840287	0.14436953864660243	0.146320873710104	0.834693714267943	1.2677982351451766
