gene_id	baseMean	dispersion	maxCooks	betaConverged
gene_1062	140.309524985891	0.0330332822071264	0.0438008341068912	TRUE
gene_1063	473.859450460785	0.0134399564907381	0.0715224764393823	TRUE
gene_1064	1275.61813322869	0.00800321903542266	0.105053456992864	TRUE
gene_1065	2764.21665765317	0.00312315704105367	0.039576166511955	TRUE
gene_1066	298.378621492025	0.0188847829668804	0.432223942286721	TRUE
gene_1067	24.8446945705622	0.123720095535765	0.24746809171573	TRUE
gene_1068	341.956731612312	0.00949463226466408	0.0958495372090367	TRUE
gene_1069	670.373531748633	0.00900382374230345	0.102550217045172	TRUE
gene_1070	5.26824178682125	0.403493006625898	0.244913101487187	TRUE
gene_1071	35.9346756298584	0.0882856515951516	0.39288182285981	TRUE
gene_1072	9.53713052503178	0.207186286028258	0.82633645323009	TRUE
gene_1073	1411.11514497562	0.00414797637147651	0.0346169791154618	TRUE
gene_1074	474.833486426436	0.0211883420873941	0.508532474367981	TRUE
gene_1075	11220.0801621602	0.00396436483723353	0.0340843224267596	TRUE
gene_1076	3.38705720004562	0.707030057360593	0.645576126323007	TRUE
gene_1077	8.46645340736764	0.300223426309814	0.264895499754627	TRUE
gene_1078	1086.98170780405	0.00463720068433763	0.0294846040928712	TRUE
gene_1079	56.2533801675286	0.0406565575094429	0.244421819968409	TRUE
gene_1080	3040.04587219118	0.00612233329716396	0.058923727598476	TRUE
gene_1081	6165.61892282181	0.0125179316568532	0.216158107821597	TRUE
gene_1082	2240.10329028426	0.0141957510592123	0.311927922066341	TRUE
gene_1083	1039.86803774429	0.00835080939623526	0.122938202740272	TRUE
gene_1084	1649.19391829138	0.0151880509039406	0.26436722552528	TRUE
gene_1085	5727.75957447866	0.00727809842775707	0.0751524054514103	TRUE
gene_1086	7372.79902292775	0.0165447472666906	0.382252040658263	TRUE
gene_1087	1529.70759135189	0.00247744268682838	0.00576753039873987	TRUE
gene_1088	1983.09023138124	0.00356278217144874	0.0314886258741946	TRUE
gene_1089	775.182036867332	0.00865428336018811	0.0956311391966103	TRUE
gene_1090	1673.95204179684	0.00368923706407563	0.0364274796586907	TRUE
gene_1091	54.5690891723563	0.0310766698489947	0.147791023461758	TRUE
gene_1092	1549.1579556853	0.0107029132807877	0.122323123800897	TRUE
gene_1093	0.606766883691056	5.45671179738372	0.960104263105187	TRUE
gene_1094	589.034850189763	0.0176690758816249	0.381024924976365	TRUE
gene_1095	4023.53824631112	0.00522502707063822	0.0580140981896245	TRUE
gene_1096	580.686425188032	0.0149008956666775	0.324093704929046	TRUE
gene_1097	887.34857939944	0.00831345062044645	0.0775738269207232	TRUE
gene_1098	3923.05773728067	0.00493739363464493	0.0382709816081443	TRUE
gene_1099	1377.18199434549	0.00465280353102411	0.03803970822485	TRUE
gene_1100	1082.92743200505	0.0100130609919168	0.114162149077693	TRUE
gene_1101	2368.11488823827	0.00811107401707476	0.126921271908166	TRUE
gene_1102	884.169837922222	0.00371013496511124	0.0157575217294268	TRUE
gene_1103	1242.3618747386	0.00639567688186312	0.0550179500764356	TRUE
gene_1104	1081.1133849699	0.0107780390232706	0.173022932935773	TRUE
gene_1105	1663.03846837139	0.00276317866465244	0.0140927581978823	TRUE
gene_1106	2557.88499240299	0.0052545319059457	0.0423867754061965	TRUE
gene_1107	1480.37828889139	0.00700639460109859	0.0855785964886601	TRUE
gene_1108	1145.41101070977	0.0117049047684403	0.173348334424858	TRUE
gene_1109	27494.895952857	0.00581905999194124	0.0534577150631078	TRUE
gene_1110	3181.72833474176	0.0109553698149367	0.210619001627011	TRUE
gene_1111	14433.5897477666	0.0018760924681743	0.00865928749471946	TRUE
gene_1112	5842.80380598651	0.00673021587963216	0.110502443524647	TRUE
gene_1113	882.175379939422	0.0159243814400649	0.366006774948531	TRUE
gene_1114	4076.75304730643	0.00407501318452192	0.0454979514584109	TRUE
gene_1115	684.532157711883	0.00557932977421768	0.0412192055126575	TRUE
gene_1116	572.919609891522	0.00539082388219326	0.0331063305223573	TRUE
gene_1117	1835.05534765461	0.00555523553951934	0.0898064675189959	TRUE
gene_1118	1270.03707434957	0.00660041116111366	0.100416020319168	TRUE
gene_1119	9522.53340655043	0.00742596476444764	0.129910946460929	TRUE
gene_1120	6932.18635933832	0.00754372763140368	0.0642611129624392	TRUE
gene_1121	813.489958211366	0.00557962179329698	0.0617008099827909	TRUE
gene_1122	315.834886789672	0.0250197574373803	0.360191279872025	TRUE
gene_1123	955.516596342044	0.0208745154059538	0.434228288582786	TRUE
gene_1124	1618.55409817685	0.0109956293690479	0.246164618905265	TRUE
gene_1125	2670.07431552957	0.00305863608929403	0.0304344736759422	TRUE
gene_1126	911.517660606999	0.00336775514077183	0.0145438245640372	TRUE
gene_1127	1161.6923339583	0.00422938195473356	0.0260096841926233	TRUE
gene_1128	1490.24162363444	0.00470651995366853	0.0338359320337911	TRUE
gene_1129	2807.40949039266	0.0060735731198747	0.0687124606845363	TRUE
gene_1130	7746.36192774253	0.0158402823153423	0.422708632851696	TRUE
gene_1131	2953.37085357231	0.00686598262555008	0.112745263601399	TRUE
gene_1132	2765.0290772656	0.00621965538317464	0.0861904861084677	TRUE
gene_1133	1531.59840187697	0.00974114830326135	0.232974451667345	TRUE
gene_1134	1410.55292536427	0.00295126912875246	0.0247264964844107	TRUE
gene_1135	26549.6342584725	0.00515469332009608	0.0971746476672816	TRUE
gene_1136	198.918018606059	0.0198649893001476	0.106877985574768	TRUE
gene_1137	3412.14725467607	0.00282747963510274	0.0260693990381886	TRUE
gene_1138	813.435256903119	0.00721852440353552	0.0634687175331312	TRUE
gene_1139	992.888634976022	0.00681772658352995	0.0710028281866228	TRUE
gene_1140	2114.96348504733	0.00459489053826446	0.0271470080162656	TRUE
gene_1141	562.356912883612	0.00756668475038763	0.0945321734774362	TRUE
gene_1142	1346.09501017621	0.00645410550090276	0.0744672938817041	TRUE
gene_1143	3187.36691298343	0.00461414596073842	0.058128762007331	TRUE
gene_1144	1246.48287163681	0.00452023546348025	0.0315703506743959	TRUE
gene_1145	10278.1109139446	0.00611236038357365	0.0702901457131735	TRUE
gene_1146	3469.2083686566	0.00322495246021318	0.0290335173561267	TRUE
gene_1147	1951.33754801302	0.00267370808975821	0.0201106994521902	TRUE
gene_1148	1659.12411040909	0.00744048954554659	0.0945271246554894	TRUE
gene_1149	2331.34371778614	0.00543262572560161	0.0746076293404135	TRUE
gene_1150	1993.79010790398	0.00774417961557893	0.119293571048963	TRUE
gene_1151	488.662349566328	0.0106073795051437	0.121659876795317	TRUE
gene_1152	400.45554397694	0.00700046250619796	0.0710458335217166	TRUE
gene_1153	1456.19889109774	0.00427746710890356	0.0240064912570467	TRUE
gene_1154	511.711227612901	0.00571151547816013	0.0593703273421147	TRUE
gene_1155	913.159044134602	0.00362863214848568	0.0183226922791339	TRUE
gene_1156	0.120349504744081	10	0.649366872814642	TRUE
gene_1157	4428.26361679358	0.0024642945763879	0.0185989283483143	TRUE
gene_1158	8.45118742617712	0.230212310484033	1.54960035871382	TRUE
gene_1159	275.012806510201	0.00651672032085898	0.0181567354513893	TRUE
gene_1160	303.830002539484	0.0149773251156449	0.157130009451942	TRUE
gene_1161	238.985661028255	0.0208323730368907	0.234303270492827	TRUE
gene_1162	1479.95729832464	0.0077055758985541	0.104102001400463	TRUE
gene_1163	1089.94781121124	0.00410241098599888	0.0457663585422132	TRUE
gene_1164	927.467758132306	0.00613079296882123	0.0644081047137916	TRUE
gene_1165	1892.42222320738	0.00256005057584066	0.0172953565917078	TRUE
gene_1166	2427.45297378519	0.00324234420355549	0.0170750582864044	TRUE
gene_1167	3379.44022636445	0.0134290121470005	0.287815217059562	TRUE
gene_1168	4070.42370767708	0.007803617435073	0.0724218538137674	TRUE
gene_1169	2030.47015252084	0.00374363463738796	0.0441189492284969	TRUE
gene_1170	3443.73217784139	0.00364996626905715	0.0362101524139113	TRUE
gene_1171	1004.67002602431	0.00612667644019701	0.0866616909662962	TRUE
gene_1172	477.764148859767	0.00805698108837756	0.0850512602639229	TRUE
gene_1173	31.6146271898404	0.0709404428331346	0.545952197242067	TRUE
gene_1174	417.793347365692	0.0112384873638536	0.157007181323733	TRUE
gene_1175	1645.62458839685	0.0037030308485955	0.0274256364973756	TRUE
gene_1176	313.747277281805	0.00891784071055597	0.0821781108633769	TRUE
gene_1177	5536.81641188346	0.00730566020438085	0.0865606424903148	TRUE
gene_1178	4226.56967088815	0.0108913583535944	0.174114562688951	TRUE
gene_1179	922.088106858213	0.00782972093657918	0.0797742095176987	TRUE
gene_1180	4037.05829243203	0.0094661605963427	0.135466127329031	TRUE
gene_1181	3584.37307950701	0.00188495830252902	0.00795404375285937	TRUE
gene_1182	1778.20918164497	0.00527304477206024	0.0529406579372061	TRUE
gene_1183	10243.3655138259	0.00387935390686134	0.0609853293600104	TRUE
gene_1184	2620.83892329814	0.0135802717426268	0.266413719311344	TRUE
gene_1185	475.617311164657	0.00643743970145703	0.0802870342048761	TRUE
gene_1186	2506.18202841839	0.0121005188335077	0.214896067512883	TRUE
gene_1187	3511.81953411205	0.00203512813656805	0.0090906745057632	TRUE
gene_1188	411.260069600375	0.00776581709362223	0.0598044015549486	TRUE
gene_1189	2394.24476229613	0.00253860382401584	0.015220283392721	TRUE
gene_1190	1349.12347304871	0.0046864122733078	0.0411131448130855	TRUE
gene_1191	9869.77724210404	0.00826120178330879	0.105026117764954	TRUE
gene_1192	1354.02095749334	0.0120326555969344	0.226641961296953	TRUE
gene_1193	1169.15312727418	0.00673233262900864	0.0823011869913313	TRUE
gene_1194	8508.36488676742	0.00200584282948996	0.0107010554701492	TRUE
gene_1195	674.455875872665	0.00647004503699957	0.0605214257078834	TRUE
gene_1196	1768.29490072659	0.0215494161502083	0.525577698721512	TRUE
gene_1197	1357.47763037626	0.00774596350615754	0.093994383720995	TRUE
gene_1198	598.272991566334	0.00534924900143511	0.0910160813529006	TRUE
gene_1199	560.065848500072	0.0278176173592184	0.390001899491645	TRUE
gene_1200	658.963895653142	0.00902934973623886	0.102915424751865	TRUE
gene_1201	733.520636868701	0.00465289639141389	0.0426430534087145	TRUE
gene_1202	1329.37304294024	0.00336814835233403	0.0226259635361552	TRUE
gene_1203	621.058454672724	0.00677883447387294	0.0667398878544553	TRUE
gene_1204	2025.34800871805	0.0108555422558519	0.237312694475711	TRUE
gene_1205	2398.94446589102	0.00318405801967227	0.0276672547578224	TRUE
gene_1206	2766.05808862657	0.0178881106488326	0.567307550364236	TRUE
gene_1207	6091.70263986887	0.00219245560632971	0.00891732323164737	TRUE
gene_1208	724.14972668731	0.00829477125384726	0.0855872656136314	TRUE
gene_1209	2993.78504937923	0.00299080407687952	0.0203621828718075	TRUE
gene_1210	24.6415512848691	0.0773639428821639	0.643735898093793	TRUE
gene_1211	674.840041865573	0.00414753332880495	0.0291084155288296	TRUE
gene_1212	758.833036373349	0.00488259715041295	0.0494042511889546	TRUE
gene_1213	4819.70854796454	0.0079707282718443	0.146454047425258	TRUE
gene_1214	74.1431989678227	0.0474696535708909	1.08239889670343	TRUE
gene_1215	6.52167123219826	0.278064916225465	0.150130378378792	TRUE
gene_1216	2333.57972794588	0.00232031487166668	0.0116048405966929	TRUE
gene_1217	4478.15295492708	0.0156539660160089	0.299541272050118	TRUE
gene_1218	1606.62095272045	0.00357553220254567	0.0325412033717683	TRUE
gene_1219	26600.9376361052	0.00878010459096718	0.120294138458578	TRUE
gene_1220	2114.13742900238	0.0183753483510192	0.349378405375686	TRUE
gene_1221	461.099692965783	0.0108708859102907	0.0873883764053306	TRUE
gene_1222	3260.62907737963	0.0139901325077203	0.238800673377054	TRUE
gene_1223	5061.24102220746	0.00286021865561763	0.0220261484734816	TRUE
gene_1224	1326.67886069099	0.00363871144734405	0.0254312453685605	TRUE
gene_1225	1568.1394664427	0.00278682515069597	0.0101935402027604	TRUE
gene_1226	3418.64286260792	0.0119568936208925	0.190792499291996	TRUE
gene_1227	4643.48380007439	0.00609375356333912	0.0858431131115973	TRUE
gene_1228	1425.89684879621	0.0108818131359832	0.167894066443513	TRUE
gene_1229	2125.93382316123	0.00525822239995563	0.0333235777878658	TRUE
gene_1230	21.6174929994559	0.0630834787409623	0.203324209211224	TRUE
gene_1231	1363.08764089797	0.0118561110065116	0.222676919991256	TRUE
gene_1232	1065.08958803791	0.00534414316907979	0.0452015276842657	TRUE
gene_1233	8447.46219107487	0.00670751530561182	0.105595907107781	TRUE
gene_1234	114133.144685528	0.0117988596135026	0.191274230909686	TRUE
gene_1235	3319.77781216446	0.00263485204057938	0.0155039079269869	TRUE
gene_1236	6246.88979825966	0.00632093944897332	0.0773003253092211	TRUE
gene_1237	669.158788170091	0.0146187113587857	0.196590882090114	TRUE
gene_1238	1316.86955257889	0.011675921325813	0.296754954003609	TRUE
gene_1239	1365.36454611565	0.0082953106585681	0.171679721537366	TRUE
gene_1240	3885.43517141446	0.00795515982213303	0.129338849208365	TRUE
gene_1241	853.356889004456	0.010056596091516	0.114261199377306	TRUE
gene_1242	1272.58965947108	0.00331213706917847	0.0185330312818714	TRUE
gene_1243	504.229272281344	0.0087871464877832	0.0902635405597327	TRUE
gene_1244	6139.42219715025	0.00788259581452621	0.123506379102396	TRUE
gene_1245	17937.2232921115	0.00458410389826072	0.0455729281373598	TRUE
gene_1246	5639.06158390816	0.00367728313753039	0.024964831740747	TRUE
gene_1247	4424.3299986658	0.00973075656552926	0.169146029878872	TRUE
gene_1248	371.499808204124	0.00845475150604418	0.078432641605301	TRUE
gene_1249	1789.77496213676	0.0076102016961761	0.115486005021721	TRUE
gene_1250	12172.928067505	0.00355788046304103	0.0428072250722949	TRUE
gene_1251	847.707262149128	0.00392807303333355	0.0174166465990227	TRUE
gene_1252	2109.96226638657	0.00461400366370288	0.0418700879806871	TRUE
gene_1253	1570.69520852658	0.0110107358580684	0.174035026570308	TRUE
gene_1254	10.4378163855692	0.18919991298646	0.103925671557337	TRUE
gene_1255	5353.7964333912	0.00274365535768951	0.0136081233626241	TRUE
gene_1256	10091.4933382052	0.00403443459227915	0.05156845975507	TRUE
gene_1257	1946.82894813545	0.00630411434334764	0.0486448275271288	TRUE
gene_1258	167.033887070052	0.0365747898282437	0.469691830588344	TRUE
gene_1259	260.797144902442	0.0116772868611781	0.131649651732866	TRUE
gene_1260	347.649122409838	0.00541892547185935	0.0273711215293966	TRUE
gene_1261	383.446922250658	0.00986184611108056	0.530858106178253	TRUE
gene_1262	145.750900991812	0.0211587345613433	0.605789123280387	TRUE
gene_1263	11.0327094975505	0.311324496023356	1.31772547669634	TRUE
gene_1264	68.6311003746438	0.0551450013714004	0.548758571346698	TRUE
gene_1265	2076.10217966518	0.00397046738113045	0.0316035365487883	TRUE
gene_1266	2023.80965663387	0.00860478551673686	0.0818671656987705	TRUE
gene_1267	3898.89667526729	0.00832177089262482	0.101354839546391	TRUE
gene_1268	2707.8909608951	0.00367370030573446	0.020938208245203	TRUE
gene_1269	1270.09456982201	0.015551266800225	0.259564890362897	TRUE
gene_1270	15444.9595667133	0.0031958626465194	0.0177826829525462	TRUE
gene_1271	37.345125805394	0.0342573055317373	0.179802926844801	TRUE
gene_1272	811.366140697297	0.003864354579477	0.0200826425108401	TRUE
gene_1273	0.313729083863422	10	0.649330014009781	TRUE
gene_1274	14.1479807308623	0.1932689866575	1.14189611902611	TRUE
gene_1275	32.8727370127836	0.0540846546046117	0.287452654266719	TRUE
gene_1276	2305.72311304955	0.0153221032142933	0.190797029971751	TRUE
gene_1277	4063.8484584771	0.0104366348969289	0.186916605388715	TRUE
gene_1278	26961.619489685	0.0104212917544092	0.18803728534452	TRUE
gene_1279	3348.60833922953	0.0146742029943269	0.268954121292916	TRUE
gene_1280	1221.22380520779	0.019660624545407	0.56368967162929	TRUE
gene_1281	964.584300674646	0.00462175132681514	0.0544529020206876	TRUE
gene_1282	4397.33372530751	0.011101496306378	0.160669021234917	TRUE
gene_1283	23.8473246135909	0.0909615891002032	0.112535845062716	TRUE
gene_1284	220.222602477215	0.0194820009075922	0.838212682331842	TRUE
gene_1285	920.25192608256	0.0083626035162487	0.172800565815319	TRUE
gene_1286	2859.50683731607	0.00951975299484769	0.1924929250351	TRUE
gene_1287	43.6780858648148	0.09584540698623	0.743325142832497	TRUE
gene_1288	676.889644042674	0.0254189743134115	0.127152477891183	TRUE
gene_1289	626.32724636912	0.0047046121857576	0.0403937262661912	TRUE
gene_1290	1182.20619595293	0.0228370299934489	0.487375269621678	TRUE
gene_1291	22687.401816892	0.00517459366209336	0.0605982928088328	TRUE
gene_1292	129.283926538503	0.0183150630265807	0.279559500204133	TRUE
gene_1293	4983.05674592258	0.00958693169640283	0.117642518046914	TRUE
gene_1294	736.727939124317	0.0096095734918927	0.107736526843243	TRUE
gene_1295	1374.04400909558	0.00560071330867024	0.0502591567113431	TRUE
gene_1296	1131.85667111508	0.0170724380212355	0.359533143730707	TRUE
gene_1297	8.86261030499938	0.303178994213025	0.249903255878056	TRUE
gene_1298	1031.43824314162	0.00702993319151534	0.0774894859907758	TRUE
gene_1299	1189.97414755407	0.00801319638328327	0.167873827459933	TRUE
gene_1300	333.161001463379	0.0217971206852579	0.491454500344856	TRUE
gene_1301	4.31593741995331	0.336225785480118	0.489093921425104	TRUE
gene_1302	2966.61948965079	0.00400315730202196	0.0447458607756109	TRUE
gene_1303	732.004435417958	0.00537416586669944	0.0431847392643374	TRUE
gene_1304	1911.32246606701	0.003081113440571	0.0174310635667188	TRUE
gene_1305	562.493874848709	0.0146972755185593	0.254910991262537	TRUE
gene_1306	547.96219948048	0.00598628785058993	0.0435275471723209	TRUE
gene_1307	679.355907960736	0.0115698250960995	0.196257831557618	TRUE
gene_1308	1300.71032360688	0.0216108651040299	0.442741163652069	TRUE
gene_1309	2194.45133203779	0.00340828010892961	0.0205269563699729	TRUE
gene_1310	3.4638144103854	0.341548219311685	0.47826529502849	TRUE
gene_1311	2173.91890057559	0.00368787307437181	0.0237545270067545	TRUE
gene_1312	719.030705005315	0.00767872422017399	0.0647273815568723	TRUE
gene_1313	0.990253888336226	2.74468197200924	0.230224685786399	TRUE
gene_1314	110.620194215808	0.0197436466948189	0.150095630545969	TRUE
gene_1315	6.16985995900232	0.255479567330304	0.531586017476134	TRUE
gene_1316	2525.63773143952	0.0114237771299734	0.181828265318047	TRUE
gene_1317	860.759610092795	0.00520665160178152	0.0534170092496873	TRUE
gene_1318	1775.85113022288	0.00395769335844101	0.0365799087113742	TRUE
gene_1319	287.086047432607	0.0322390616584561	0.486981087493051	TRUE
gene_1320	1.04105234128812	4.67710679026365	1.5619178339479	TRUE
gene_1321	3.83959976388447	0.406155739361723	1.53871764173038	TRUE
gene_1322	12434.5333763648	0.00561176619182371	0.168308461408973	TRUE
gene_1323	4552.61286493167	0.00454853047707776	0.0305605415201075	TRUE
gene_1324	723.305992352907	0.0209841927724202	0.368973762601185	TRUE
gene_1325	4275.49694951445	0.00597186892527094	0.0576209340570999	TRUE
gene_1326	3053.42094233107	0.00764773289624861	0.113237989795906	TRUE
gene_1327	1353.88192825407	0.00746809857912499	0.0841764032044977	TRUE
gene_1328	1124.25458798874	0.0128431548147135	0.192641306993411	TRUE
gene_1329	994.367812662065	0.00827318805325889	0.112270075027715	TRUE
gene_1330	378.980299236747	0.00876144755271754	0.115089470718737	TRUE
gene_1331	7.10177091807253	0.300709094590123	0.735406886376529	TRUE
gene_1332	1292.64925038962	0.00713740770938236	0.0691854239801638	TRUE
gene_1333	5540.85444675092	0.00219480685685805	0.00704343413446132	TRUE
gene_1334	5582.81137254659	0.0134445422374677	0.252414474051401	TRUE
gene_1335	89.4076833726042	0.0253866342208479	0.0889819838832498	TRUE
gene_1336	71.6653849880584	0.0567560912053863	0.343027058273411	TRUE
gene_1337	268.927659141859	0.0182236703284814	0.185364519704834	TRUE
gene_1338	0.464314438700863	9.470281545051	0.0161262970007312	TRUE
gene_1339	386.50254067788	0.015188921807233	0.384770972039283	TRUE
gene_1340	341.801632909394	0.00591175335940878	0.0261424720893306	TRUE
gene_1341	56.2082813770484	0.0557602946939236	0.199255030035505	TRUE
gene_1342	17.7729932489476	0.120044633345409	0.977777599359124	TRUE
gene_1343	3161.89679787762	0.0025867473852366	0.0139381056104467	TRUE
gene_1344	3948.52420159764	0.0035639489794974	0.043180122162535	TRUE
gene_1345	3467.31985722863	0.013938198396217	0.233881929057684	TRUE
gene_1346	3543.63319376683	0.0140116439369174	0.238327002127255	TRUE
gene_1347	115.418228852624	0.035490079360144	0.739429468600396	TRUE
gene_1348	334.705888478194	0.0134091770664207	0.21639507121445	TRUE
gene_1349	565.788797036259	0.0199624401608056	0.18693246285425	TRUE
gene_1350	5058.27811181324	0.00884808211870734	0.132829384519848	TRUE
gene_1351	6119.77953005293	0.00548239985195967	0.0514345820634403	TRUE
gene_1352	698.154833407665	0.00627900925858506	0.0571765598277186	TRUE
gene_1353	584.834073575868	0.0254774611146994	0.279583940846767	TRUE
gene_1354	905.006554071343	0.00713764050029825	0.078310458866753	TRUE
gene_1355	1280.79753403685	0.00871814718140338	0.152733766785909	TRUE
gene_1356	1370.1837866006	0.0086928811723538	0.0905698347642281	TRUE
gene_1357	3032.1310716306	0.00628008871323838	0.0650069722923006	TRUE
gene_1358	1536.38372572222	0.0111368812524566	0.168237698572238	TRUE
gene_1359	889.551944082063	0.00431928582811168	0.0250475774894872	TRUE
gene_1360	1501.58506678887	0.0161365027975827	0.264796456075352	TRUE
gene_1361	6.63426749646871	0.19467341543971	0.115216832910103	TRUE
gene_1362	1413.15571029709	0.00643119500825152	0.0856775427545557	TRUE
gene_1363	1408.64398786199	0.0088308581708703	0.153701123176063	TRUE
gene_1364	2953.20387350195	0.00392033276448577	0.0410857163972386	TRUE
gene_1365	674.339392545167	0.0068365225411808	0.0893376610908131	TRUE
gene_1366	1982.91829318735	0.0104313329878155	0.155287559478344	TRUE
gene_1367	915.198819308693	0.00504098782142937	0.0301818826825595	TRUE
gene_1368	1440.43264831614	0.00322897731460044	0.0162429975140927	TRUE
gene_1369	5605.75260148023	0.00319461672358345	0.0315839012891592	TRUE
gene_1370	2161.25170198576	0.00709819687842931	0.0529632276403292	TRUE
gene_1371	1694.65745098684	0.0155273425827684	0.321006218743422	TRUE
gene_1372	647.113891331559	0.00472135264401618	0.0461983574795417	TRUE
gene_1373	5383.99068604768	0.00322434080645463	0.0190063072680023	TRUE
gene_1374	727.983478983656	0.0113000937807089	0.175125775234868	TRUE
gene_1375	3668.13552919615	0.00792753319758879	0.0991491771916925	TRUE
gene_1376	177.095178102453	0.0175501729974739	0.516915337562437	TRUE
gene_1377	1021.45446041126	0.00965210896761579	0.0837305851872407	TRUE
gene_1378	864.257101835937	0.0104669912721507	0.202667750921325	TRUE
gene_1379	114.64678431842	0.0381623077840477	0.237389550962482	TRUE
gene_1380	99.1079332086337	0.0448728359552191	0.351690352934976	TRUE
gene_1381	1328.86626260712	0.0176046675780657	0.248172446349794	TRUE
gene_1382	233.451076861688	0.0186464386852084	0.294352543093537	TRUE
gene_1383	1124.82959104512	0.00357272711837105	0.0238171352100127	TRUE
gene_1384	3974.68205524625	0.00769205367036595	0.127016117293031	TRUE
gene_1385	2511.74454715966	0.00721136018344691	0.0936034369032441	TRUE
gene_1386	2589.44008976919	0.0122159411249054	0.20331057918479	TRUE
gene_1387	19171.5336833597	0.0145218013475778	0.231273707645511	TRUE
gene_1388	1904.68445735443	0.00354429628254167	0.0194456330106924	TRUE
gene_1389	1182.10486997524	0.00861870905496698	0.10295417336171	TRUE
gene_1390	1208.97100293653	0.00314131415084314	0.0156318359509741	TRUE
gene_1391	468.975014510957	0.00879908881661937	0.159935425957734	TRUE
gene_1392	127.246784406332	0.0230565985559053	0.218547576002045	TRUE
gene_1393	1105.99502777591	0.00301293068458934	0.0137217055364967	TRUE
gene_1394	117.980308036725	0.0218710262781397	0.213404344870443	TRUE
gene_1395	2503.93672289659	0.00949365425506138	0.119231906428385	TRUE
gene_1396	825.348168523627	0.00514282092646477	0.0301476641496088	TRUE
gene_1397	3236.74418854786	0.00385985874024538	0.0397540366965212	TRUE
gene_1398	3350.44163105788	0.00965348507689682	0.117313589314918	TRUE
gene_1399	4422.26461613653	0.003830160167491	0.0358047336776232	TRUE
gene_1400	5840.98259174091	0.00954643275688765	0.13129843248547	TRUE
gene_1401	851.022340397331	0.00624128164260895	0.0477072319097059	TRUE
gene_1402	3924.98751527523	0.00898524372273018	0.124514966839487	TRUE
gene_1403	88.8582142476727	0.0225651646268865	0.10845782020405	TRUE
gene_1404	1798.53384310476	0.00497270402588974	0.0459558391716761	TRUE
gene_1405	11.3407703270551	0.253306558833479	0.158744955008545	TRUE
gene_1406	312.02570499325	0.0199258819800401	0.372999119493291	TRUE
gene_1407	130.662391207954	0.0258290120740734	0.295775275192545	TRUE
gene_1408	467.61673382492	0.0133959625463948	0.174285076125199	TRUE
gene_1409	472.638977490747	0.0119376501650772	0.246952809218544	TRUE
gene_1410	1623.84140832713	0.00316202278139563	0.0156127238858633	TRUE
gene_1411	1448.75175692492	0.00524346883226358	0.0725513695019362	TRUE
gene_1412	492.818345391417	0.00654539422440891	0.0514955966044767	TRUE
gene_1413	4606.77790950347	0.00236594528744647	0.0156315668476089	TRUE
gene_1414	2281.02036709596	0.00844149716254188	0.103178463553053	TRUE
gene_1415	618.468840076234	0.0176694714845318	0.349456226879055	TRUE
gene_1416	1306.08937539237	0.00858323020767251	0.153633521669312	TRUE
gene_1417	50193.3832035598	0.020741578468936	0.295995422578746	TRUE
gene_1418	1101.51799911225	0.00581120214375911	0.0539646061900614	TRUE
gene_1419	1630.14501885749	0.00694461736121176	0.101693588282054	TRUE
gene_1420	1135.96467400682	0.00382495010629843	0.0329239913665602	TRUE
gene_1421	869.091943908671	0.0131464099896205	0.180532168097384	TRUE
gene_1422	1526.70375342053	0.00275457682434591	0.0115893068021695	TRUE
gene_1423	2326.69021691843	0.00421816423288247	0.043352470054611	TRUE
gene_1424	1470.2309586959	0.0039641639181843	0.037382650650402	TRUE
gene_1425	2475.21655789608	0.00792283888385083	0.0756709066371845	TRUE
gene_1426	1528.50573265906	0.0061461372710808	0.0920358255651079	TRUE
gene_1427	2079.07738234407	0.00582089121852688	0.093352729738375	TRUE
gene_1428	981.20561668869	0.0084512656874421	0.0902625309117758	TRUE
gene_1429	2.43770195136399	0.841801054961451	0.897474658145918	TRUE
gene_1430	10.5308229556338	0.222690252900989	0.563922252830189	TRUE
gene_1431	2.12274433185565	0.807455328462227	0.376273969409082	TRUE
gene_1432	1190.41247657195	0.00919441164084133	0.148467646791612	TRUE
gene_1433	1378.7642864527	0.00699644749734078	0.113893810388716	TRUE
gene_1434	899.52156014131	0.0056305646646305	0.0547054556493431	TRUE
gene_1435	9628.67685303882	0.00299282550822092	0.0150937605348403	TRUE
gene_1436	618.506280393897	0.017968647394267	0.302364101986169	TRUE
gene_1437	2646.48350164447	0.00344602755509359	0.0279654073173232	TRUE
gene_1438	52.8011827185032	0.0489471492214565	0.135109121016267	TRUE
gene_1439	3522.25300867635	0.00739597353752782	0.094701378263766	TRUE
gene_1440	4847.26808376752	0.00832162327878154	0.106258433230444	TRUE
gene_1441	1982.8852496856	0.0246870045049598	0.745413355061758	TRUE
gene_1442	8052.47912687779	0.0149409844177945	0.320918824480322	TRUE
gene_1443	931.709180003198	0.00359783972113864	0.0161928652613325	TRUE
gene_1444	0.926177674435258	1.5098193959741	0.214736367398384	TRUE
gene_1445	24.9379973082417	0.0738723452180899	0.529908429139244	TRUE
gene_1446	6.37659598012278	0.195566101927315	0.425624604850067	TRUE
gene_1447	217.672621574496	0.00927092755494821	0.105406804610571	TRUE
gene_1448	858.241201775235	0.00512097355706629	0.0307798306114944	TRUE
gene_1449	9.09246903985523	0.147481997453467	0.156975845123434	TRUE
