gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE
gene_138	interaction_vs_self	344.316513731192	0.299920552908844	0.260270841723105	1.15234019655541	0.249181305282388	0.321718246337442	0.2555905143607752	0.2434622538963492
gene_139	interaction_vs_self	2401.63695886314	0.429252068551305	0.0781093077746474	5.4955303123379	3.89538022765173e-8	1.43788075673561e-7	0.42558868137112793	0.07775674174951915
gene_140	interaction_vs_self	635.304177228613	-0.540708609037344	0.208913980993891	-2.58818776256605	0.0096482373266015	0.0173908004876203	-0.49460237525647904	0.20440193741703877
gene_141	interaction_vs_self	2941.92198672001	0.395864133072334	0.121737396245015	3.2517874152294	0.00114681761325268	0.00243350490070474	0.38287290205943886	0.1203232268837927
gene_142	interaction_vs_self	49523.1590085897	0.858226576435674	0.0761826313720038	11.2653837361551	1.94502762798047e-29	2.70722544642484e-28	0.8525456917219846	0.07619670684544573
gene_143	interaction_vs_self	328.83636593572	1.47483969504107	0.31085351401165	4.74448455160716	2.09037930507178e-6	6.38830662313974e-6	1.3728139712003713	0.31702509063043793
gene_144	interaction_vs_self	22324.1688519696	0.807257504804418	0.0629222967671926	12.829434815312	1.12179514441955e-37	2.12446160093615e-36	0.8032411355696307	0.06290917035391695
gene_145	interaction_vs_self	61.8962936337984	-0.368802355505885	0.295911039930912	-1.24632847626095	0.212643827586383	0.280726582994978	-0.3023600040065111	0.272992810278293
gene_146	interaction_vs_self	883.935775704292	0.408658454082423	0.129037939081919	3.16696358443068	0.00154039606510861	0.00320121153613249	0.39353319451636826	0.12760637778749784
gene_147	interaction_vs_self	1394.46369614141	0.740098930631971	0.0920651270833126	8.038862858053	9.06759942439755e-16	6.2394414045693806e-15	0.7301990266235152	0.09202520802739186
gene_148	interaction_vs_self	188.961678263348	-0.619896172277846	0.212988137285582	-2.91047276237111	0.003608824203196	0.00703519361861939	-0.5697414049249369	0.20903092263223877
gene_149	interaction_vs_self	5200.69482837001	0.330052566656468	0.0696755378486043	4.73699345347902	2.16912169763028e-6	6.61713532848012e-6	0.3263865895286197	0.06938281744060763
gene_150	interaction_vs_self	3886.25146828636	-1.48416178144725	0.115019982608589	-12.9035124835467	4.3003957273911e-38	8.21682755055086e-37	-1.470237339142127	0.115263177297733
gene_151	interaction_vs_self	1288.87042584326	-0.322059234878507	0.126452080481239	-2.54688759293516	0.0108688437084219	0.0193344351920389	-0.3095888031524901	0.12453322984817855
gene_152	interaction_vs_self	863.0252557309	-0.427149072436864	0.0878448272956581	-4.86254097807279	1.15888377418767e-6	3.6713712461312e-6	-0.41966639651810783	0.0874349737612617
gene_153	interaction_vs_self	850.06082492579	0.539467578032062	0.102573298508504	5.25933733121917	1.44575458268375e-7	5.06369035506258e-7	0.5285168399160967	0.1021292453324019
gene_154	interaction_vs_self	4147.16093347077	0.115393221065602	0.0646726658677795	1.78426572520636	0.0743804968635248	0.110422659235479	0.11355980362814104	0.06432616788343788
gene_155	interaction_vs_self	739.439970492789	-0.232201611403593	0.11068714018731	-2.09781923185159	0.0359211169621615	0.0578304986263122	-0.22476935966476372	0.10909573972424493
gene_156	interaction_vs_self	5123.73249238574	0.150222234506955	0.0831347071526438	1.80697376164604	0.0707663703671837	0.105754212699562	0.1476189844350162	0.08239034601062985
gene_157	interaction_vs_self	431.551849159625	0.925541279567424	0.112398787809832	8.23444182630647	1.80396746582329e-16	1.3031191145525202e-15	0.9106899442320622	0.11240409476833332
gene_158	interaction_vs_self	2819.7321141579	-0.115379498590787	0.0714752524251635	-1.61425800785512	0.106471474383051	0.151949953437632	-0.11354336116928603	0.07101535349027592
gene_159	interaction_vs_self	1342.23765742449	-0.175921315544981	0.117712005557536	-1.49450614414171	0.135043377216436	0.187657680028035	-0.16927398430296708	0.1157567648025729
gene_160	interaction_vs_self	1738.68259057544	-0.122432905893925	0.10316692517972301	-1.18674571022292	0.235327938948005	0.306806918774729	-0.11882701990881456	0.10170838740717174
gene_161	interaction_vs_self	3277.55875882046	0.452710797897866	0.0811677184591029	5.57747348936472	2.44036960998495e-8	9.2146289640367e-8	0.4462820253142788	0.08080034508978239
gene_162	interaction_vs_self	3111.76776809043	0.0572793591836299	0.107179605074156	0.534424055248188	0.593048179753488	0.664462358467259	0.05540098679775606	0.10553528563658629
gene_163	interaction_vs_self	481.877924678751	0.175589140332426	0.171646593083668	1.02296898049608	0.306322512464817	0.384193510139023	0.1640714666379684	0.1658274978611801
